Company,ReviewID,Rating,Review_Text
Northrop Grumman,1blg32t080kbu7b9,3.0,"The company is a great company to work for.  It has many benefits such as training, insurance, & great salaries."
Northrop Grumman,1blfkur560mtu37i,5.0,This is a company that takes care of their employees. Very friendly atmosphere with well trained employees. They even provided some of the greatest PPE for their employees including steel toed boots. They tell you and constantly remind you that you are important.
Northrop Grumman,1ebfcse9urcsp800,5.0,"An amazing company, understands the military and provides a great culture. I would love to work the rest of my life at the company. They will help you with obtaining your goals and leave you in a good place for retirement."
Northrop Grumman,1blcftfkr1d0d0fb,3.0,the support system was very lacking. Not a strong internal structure that supports growth or encourage the internal core of the company. To many days of being uneasy
Northrop Grumman,1blcah5l21d187vj,5.0,"Enjoyed the variety of projects offered. The management was very helpful and professional. Good opportunity for advancement as well (I worked there for a year and got a timely fair raise). Projects are well streamlined with daily update standups, kanban boards and monthly retrospectives."
Northrop Grumman,1blc776kpaka0e09,4.0,"Poor compensation for good work, but a good place to initially develop skills early on in your career. Work is interesting and the people are good. Work life balance is amazing."
Northrop Grumman,1blbrmvn21fdt0oo,4.0,The job was handed to us when we got to work. Work was always steady and overtime was almost always available. Parking from the ships was a little far and the parking lots were always full.
Northrop Grumman,1blbf8pvr0mcn0nc,5.0,"if you are a welder, then this won't be the highest paying job for you, but it'll still be awesome pay with awesome benefits and overtime all year around."
Northrop Grumman,1blbaosl3aka0an0,3.0,"I worked at the city of Indianapolis originally do all the printer support around the city city/county building, police, fire, DPW. They offered training and retirement package."
Northrop Grumman,1bl6lhml3ak6490m,5.0,NGIT manufactured printed circuit boards for the military and telecommunications.  It was a close-knit group of employees.  They were very dedicated and most loved their jobs and co-workers.   It was a life experience.
Northrop Grumman,1bl492f111fdj4h5,5.0,Company bought out by NG. Not in existence anymore. Was good to work there while is lasted. I would work there again but it is not there. so i need to fill this up
Northrop Grumman,1bl48u26v1fdj2ce,5.0,Its a great place to work and get experience about all operations of the company. You learn about all operations of the company to  move up in the company
Northrop Grumman,1bl1747p55nd3bfp,4.0,"NGC is one of the better defense contractors, for what that's worth. More focused on quality and ethics than most, it's stodgy and bureaucratic - but they pay well and they do their best to keep you employed. If you're looking for good pay and job security, this is a good place to look. If you want an exciting and dynamic environment -- this probably isn't the place for you."
Northrop Grumman,1bkuptqqp5n93bjf,2.0,From a lower level management position having been with company  things have gotten worse with losing people after training them to do hands on work on product they always leave for better pay because the bottom line calls for lesser skilled lower payed mechanics . This hurts morale as you are always answering for blown budgets and extreme rework and scrap parts . Overall it is great place to be an engineer but all aspects of production and management are too stressful for the pay .insurance Benifits have dwindled considering out of pocket expenses has tripled over last 3 years .
Northrop Grumman,1bku50hq7b8758gb,5.0,"The management where I work is the best I've had in a long time to include the military, great team. I would not change this team atmosphere up for any other company, if i can work for them for the next ten years i will be here by there sides."
Northrop Grumman,1bks3ki83brdqfjt,5.0,Projects that were continuous were were accepted with a comfortable and motivational attitude.  Teams were assigned to work together and  completed task for the benefit of the company.
Northrop Grumman,1bkrfva0bb86vec3,3.0,"Northrop Grumman  leading global security company providing innovative systems, products and solutions to government and commercial customers worldwide. Fairly average pay and benefits, nothing special. 401k match maxes out at 7% for new employees, if you contribute 8%."
Northrop Grumman,1bkn6tpr70kbo73k,3.0,"Workplace culture is quite bad, old fashioned, the club of old folks who have been working there for years. Mgmt claim they want innovation, but they do not want change. Not a place for creative young engineers. Positive aspect: pay quite good, possibility to take classes and be part of a large company."
Northrop Grumman,1bkmh7kf90mcj6p1,1.0,The Management is horrible to work with.  There is no room for advancement.  This job is more like working on a assembly line where everything is a rush.
Northrop Grumman,1bkma4bip0mtr4qi,2.0,"I worked here for 9 years in a non-engineering role.  Both of my managers during this time were authoritarian; neither offered much room for advancement which is ultimately why I left the company.  Work/life balance was pretty good; some overtime and weekends necessary but nothing too outrageous.  This company is a very old boy culture where I often heard women mocked for achieving higher level management jobs and where some of the older engineers would still make comments about the actions and appearance of women.  The bureaucracy at NGC runs deep and for such a large company, there are SO many people who are employed there because their mom/dad/uncle/whatever also works/worked there.  Sector mergers have led to a decrease in supervisor, lead and lower level management positions so mobility is limited unless you are are engineer.  The final comment is that HR has been outsourced so getting into NGC now is a nightmare with resume key word searches and multiple screening interviews before you even speak with a hiring manager.  When I left after 9 years, I was given a checklist to complete and my manager never once offered guidance about off-boarding."
Northrop Grumman,1bkksqmhvb8ame9n,5.0,NGC is a great company to work for. They provide a great life work balance. They provide a 9/80 schedule with every other friday off. People are professional and makes for a great working environment
Northrop Grumman,1bkko2n6jb8ame69,5.0,This company is worldwide and offers a variety of careers.  I've had the pleasure of advancing which led to great career opportunities. Overall this a great company to work for.
Northrop Grumman,1bkkc0hgeak9ich8,4.0,"I enjoyed the technology, which was space oriented. Very cool, and the tours are wonderful."
Northrop Grumman,1ebfcse9urcsp800,5.0,"An amazing company, understands the military and provides a great culture. I would love to work the rest of my life at the company. They will help you with obtaining your goals and leave you in a good place for retirement."
Northrop Grumman,1bkfqj7t0akhjf4f,5.0,Able to grow within Northrop-Grumman and succeed Professionally.  Began in Program Planning and reached the Goal as. Manufacturing Project Engineer. Enjoyed the Challenges within Program Planning.  Found a greater Challenge with the position as a Manufacturing Project Engineer. Was able to have the flexibility from Management in the performance of my responsibilities and duties.
Northrop Grumman,1bkfj9sp7brddagq,4.0,The NG management has established the culture of balance.  Balance between getting the job done and flexibility to take care of your personal affairs when needed.
Northrop Grumman,1bkf5jkif0mcj0u8,5.0,Northrop Grumman has excellent management and a great college hire program.  They believe in hiring employees for the future.  Lots of opportunities nationally and internationally.
Northrop Grumman,1bkf21pdtb83kfar,5.0,I enjoyed working there for 26 years. I had some good days and some bad days. the hardest part of the job. the weather it was to hot and to cold. you learned a lot.
Northrop Grumman,1bkelf6bob8amdp9,3.0,"Mundane.  There is really nothing to say about working here.  You just come to work and go home.  There is really no guidance from leadership, just try to figure what they want from you.  Not really conducive to a good working environment"
Northrop Grumman,1bkdngvddb83kfk9,4.0,"The nature of the industry makes some weeks slow while others require lots of extra time and effort to meet company goals, and these weeks make for the most difficult part of the job. The management is mostly hands-off but does a good job keeping an eye on the progress of all projects."
Northrop Grumman,1bkdbcrci0mt66ei,4.0,"I was in college and had a great co-op opportunity. I was given real work and learned things. I did go to grad school after, instead of taking a job there... but I will be re-applying."
Northrop Grumman,1bkcdihpb0mtr797,5.0,"Diversity and inclusion are just a couple of reasons of what makes Northrop Grumman a great company to work for. Work life balance is critical and Northrop Grumman is consistent when it comes to treating their employees fairly. Constant change is inevitable and as a culture, Northrop Grumman maintains maximizing on growth and potential as a whole. Standard of top notch service is first and foremost a priority within the company. I can honestly say that I am privileged to work for such a competitive company that never loses sight of it's next phase."
Northrop Grumman,1bkb82ecs0kbo4de,4.0,"A typical day will include classroom instruction, and then hands on instruction when not on the training range. When on the range the work days are long and will go into the night. The hardest part of the job is being away from family. Everything else is mostly enjoyable. We are all here doing what we enjoy doing, based on our military experience."
Northrop Grumman,1bk9vpcm0akhc9ci,4.0,NGC has respect employee and good environment system.  I learned most government contract and contract kick off to close out system. Working hours control by employ.
Northrop Grumman,1bk9vlshcbrd7ege,5.0,"Scrum master is responsible to facilitating daily scrum, sprint planning, sprint demo and retrospective meetings. Provided conflict resolution, by focusing on scrum values of openness, honesty and respect. Lead communicative person to person, because when team is moving fast in Agile, communication is the effective force which holds the team together."
Northrop Grumman,1bk9nvkagakhca79,3.0,"The work easy enough,but company  company had a lot of issues with tooling and controlling production.A lot of that stemmed from local people so that would be on their Management team other than that and the fact then wanted to use Chicken Licken mechanics instead of real mechanics to cut cost, which cost aircraft damage, but they were OK."
Northrop Grumman,1bk9gdk715nd69kl,5.0,"Estimates labor and material costs of manufacturing and engineering based on request for proposal (RFP) data submitted by prospective customers. Analyzes specifications, including sketches, blueprints, bills of material, or sample layouts, and calculates production costs using labor and material pricing schedules and historical data. Collects cost data from functional representatives, subcontractors, and vendors. Computes cost estimates of raw materials or subcontracted work and labor. Prepares and maintains historical cost data. Creates cost models for cost estimating elements. Prepares cost reports and presents findings to management, contract personnel, proposal coordinators, customer representatives, price auditors, vendors, and subcontractors."
Northrop Grumman,1bk8dfsc65n97dor,4.0,"Great Benefits package, good healthcare offering, look out for employees, help with educational benefits,  401k offerings, good workplace culture and work life balance"
Northrop Grumman,1bk595psdaqh8ald,2.0,"Northrop runs a constantly understaffed help desk that will soon be non-existent. Its been reported that Northrop and Virginia have been in the disentanglement process and will split. As a contractor, the pay was good. If you want something longer than a few months then look elsewhere."
Northrop Grumman,1bk563u5fak5e9bj,5.0,"Northrop/Grumman offers challenging jobs at a good pay rate.  The management team is well trained, and the work is rewarding.  I would be willing to recommend this company to anyone who would like to gain hands on experience in the electronics industry."
Northrop Grumman,1bk52phrdak5ef8t,5.0,"Hired on a contract after hearing about the opening through friend. Turns out it's a pretty well paying job where I just look at a few weekly reports, attend a few meetings, and answer a handful of phone calls in addition to working on some projects. It is the Federal government, so everything moves slowly and it's a little boring, but it pays the bills, and I don't work nearly half as hard as I did at my last job."
Northrop Grumman,1bk4ucquv52t69t7,3.0,"This was and interesting job I did, but the way we were laid off was not. We all worked hard and did our best to put out a good product, but in the end it was not enough to save a company they bought for only a part of and later sold."
Northrop Grumman,1bk3ldb0ub8a7e7u,4.0,"I worked long and hard, but when the time came, I was laid-off.  Management set me up to fail so that I would be laid-off.  The work was very stressful at times prior to my layoff."
Northrop Grumman,1bk2qrmgib838dgt,5.0,"Although my time was short on the grand scale of time, the management was amazing and the work environment was pleasant. I had access to everything I needed to succeed and perform my duties."
Northrop Grumman,1ebfcse9urcsp800,5.0,"An amazing company, understands the military and provides a great culture. I would love to work the rest of my life at the company. They will help you with obtaining your goals and leave you in a good place for retirement."
Northrop Grumman,1bjv9e1fo52t68kf,3.0,Great place to work. But layoffs occur if loss of too many contracts.
Northrop Grumman,1bjrgb2gsaqh8b5e,5.0,Diverse and opportunities. Friendly environment with on-going resources and solutions related to job task.  Charity and fundraiser events that benefits families and communities
Northrop Grumman,1bjrfrbktb85v982,5.0,Not sure what you are looking for but here it goes!!
Northrop Grumman,1bjr84g7abrd3ehf,4.0,"Enjoyed working there for 32 years. The work was always challenging and interesting. In the early years the company was flexible to try new ideas and implementation as long as documented and reported. Like many large corporations they have become bogged down in over management, over reporting, over documentation and too much email communication which leaves the middle management and engineers with so much less time to get the effort done."
Northrop Grumman,1bjpgcnr4ak5ecln,3.0,"Northrop Grumman Lake Charles, is the red headed step child of the corporation and has pushed out the employees that made the site function for almost 25 years to keep on the people from a failed program."
Northrop Grumman,1bjog4crr5n8sai4,4.0,"It would be too difficult to list all the skills experience I gained working here, so I will just say, a lot. I had many amazing experiences, which helped me when I did eventually move to other careers. I would definitely work here again."
Northrop Grumman,1bjoc78jvbrcv87j,2.0,"Challenging when good, challenging when bad. Management is awful, people are alright. Pay is lower than industry standard, and the corporate-ness is pretty awful."
Northrop Grumman,1bjo2fj315n8s8o1,4.0,"Great company to get associated with and get exposure to their environment, technology, group and ethics.I am very fortunate to get a chance to work with a great company."
Northrop Grumman,1bjo2bkuqak5be7a,5.0,Awesome place to work on a daily basis. Great opportunities with this company. The work day is for 8 hours. The culture is outstanding with different groups and a place for the employees learn different important skill sets.
Northrop Grumman,1bjnvmk6g52t4eec,5.0,Great place to work and a lot of opportunities.
Northrop Grumman,1bjnl6tcs5j52aaa,4.0,"Great company, but limited opportunity to move around to different programs. Tough to get offer from one unit to another unit. Example: An employee trying to cross over from IS to ES&CSO even when all requirements are met."
Northrop Grumman,1bjne6dt252t483g,5.0,"I like Northrup Grumman co. culture, very nice people also very good management and I enjoy working with Northrup Grumman co. Joint star Aircraft program and AWACS aircraft program"
Northrop Grumman,1bjm3e5ts5n8s9hg,5.0,Nothrop Grumman Ship Systems is a great company to work for great benifits cutting edge technology family oriented activities great pay job security is priority.
Northrop Grumman,1bjli6g2t5n8sbo4,4.0,"Very much enjoy the company and people, however I am not happy in my current position. Management is usually intelligent, sometimes old government habits are hard to deal with."
Northrop Grumman,1bjl192u0brcve4d,2.0,The people are great. The benefits are decent. Management especially senior leadership is lacking. No clear promotion path given. Not a lot of feedback from direct managers either.
Northrop Grumman,1bjko85ps5ncuc7r,4.0,A comfortable work environment with great co-workers. The atmosphere was never hostile of chaotic. Supervisors were very helpful and care about their employees.
Northrop Grumman,1bjjl3inr5nclbb1,2.0,"My impression during my tenure was that a large portion of the work was being migrated from New York to Florida. After I was laid off from my NY job, the company relocated 850 employees from NY to Florida two months afterwards."
Northrop Grumman,1bjihoejbb89pbb3,4.0,Usually 9 hour days. Learned a lot about their processes and tools. Management is getting better. Culture and people are great. Hardest part of the job is getting stuck on something due to red tape. most enjoyable part is seeing a product work
Northrop Grumman,1bjih7u2makd08a8,5.0,"Operated forklift, unloaded and received parts, checked parts against invoice, stocked parts, and calculated invoice totals  Issued parts and raw materials, loaded, packed and shipped parts, and performed accounting of parts received / parts shipped  Monitored shelf-life of parts, wrapped and packed fastpack boxes for serviceable and unserviceable parts for shipment and built crates for shipment  Used Fed- Ex online and UPS online for shipment"
Northrop Grumman,1bjigulsnak92e7n,2.0,Long stretch of not hiring new employees and when they did it was hard to transfer knowledge to new hires and felt like an outsider. Many employees liked to brag about how they worked there for 25+ years but did little to assist and offer guidance to new hires.
Northrop Grumman,1ebfcse9urcsp800,5.0,"An amazing company, understands the military and provides a great culture. I would love to work the rest of my life at the company. They will help you with obtaining your goals and leave you in a good place for retirement."
Northrop Grumman,1bjgm7c7h1bg975h,4.0,"Wonderful place to work and grow.  Great people to work and for on all levels of management.  Company provides great benefits, including onsite and offsite training."
Northrop Grumman,1bjdsb59h1bg94ig,4.0,"My co-workers and my management on 2nd shift are Awesome. There are good people at my location, that are always ready to help. Our lake Charles site needs a new contract to build aircraft to support the war effort"
Northrop Grumman,1bjan9n6vak918f2,4.0,"The company is a good place to work. I enjoy working with the team of hardworking professionals. There is flexibility in the schedule, making work life balance a very good thing."
Northrop Grumman,1bj8v9uas1bg94ae,4.0,excellent company to work for many years ago.
Northrop Grumman,1bj6oe8t952spboq,4.0,Productive work environment.  Knowledgeable employees. Work life balance.  Opportunity for training.  Leadership engages staff.  Regular meetings and functions.
Northrop Grumman,1bj5k6bqq1fdl5sh,5.0,"Great place to work, 8-hour day very rarely have to work overtime, respected by management, great people, great work area and security.  Hardest part...none; most enjoyable...the people."
Northrop Grumman,1bj2rkaj41fdl1s2,5.0,I worked with a lot a great people.  My job duties were front office.  I sent all office bills to corporate to be paid.  I assisted in travel and expense reports.  I prepared for things to be shipped out of office.  I also did all of the shopping for supplies in office.  All of this was enjoyable for me.
Northrop Grumman,1bj1rofr4akcuf7s,4.0,This was the most difficult project I had worked to date.  However due to the excellent support structure from the PMO office I felt I always had the ability to do my job.
Northrop Grumman,1bj1ga08ab84jab6,5.0,"Its a good place to work, but some of the people like in anywhere you have your good one and your bad ones. the problem is that on this location there are a lot  of d lazy ones that barely do they job and management relays heavily on the ones that work very hard on a day to day basis to get projects deadline done."
Northrop Grumman,1bj144tri52spd7o,3.0,"The summers are brutal, the winter isn't any better, but the money is decent. I learned how to weld at their welding school and really appreciated the attention to detail provided by my instructor."
Northrop Grumman,1bir1fka05n8hcvr,5.0,A typical day at work consists of ensuring all military equipment has been delivered to overseas locations.  Also ensuring proper paperwork has been filled out and filed.  I learned everything I needed to know about supply management.  Workplace culture is a very fun environment and a willingness to learn.  The hardest part of the job was trying to get in contact with other supply professionals who are located at overseas locations.  The most enjoyable part of the job is the people and the satisfaction of supporting the troops overseas.
Northrop Grumman,1bipt1sthb89j8ju,4.0,"I Liked the job, but there was no room for small mistakes, and the bosses stood over our shoulders which made for a too stressful work environment. Would not recommend."
Northrop Grumman,1bipmn5dmb82fejt,4.0,Good place to work paid for Masters degree and keep the day to day okay I liked working for them They have many locations to work and are very much entrenched with the defense industry. very big on engineers .
Northrop Grumman,1bipjt89eak50ei7,5.0,"After retiring from the US Air Force, I was grateful Northrop Grumman gave me the opportunity to continue to serve and support the troops in their peace keeping and war fighting missions"
Northrop Grumman,1biph7temb89jaal,5.0,Northrop was an excellent company to work for with great benefits. The executive leadership was always willing to educate and train their staff. The people were great and I was able to gain a Security + certification from this company which looks great on my resume.
Northrop Grumman,1bipa85fo5j4nd6r,4.0,I was hired into Northrop Grumman into their Professional Development Program being told it was a high potential program but in actuality it was just a hiring tool. The program has potential but they haven't figured out the details of actually running it yet. What really makes a difference is the manager. I had a fantastic first manager but the the next 2 I experiences sexism and constant condescending attitudes.
Northrop Grumman,1bip58aso1bg60vr,4.0,Material is always coming and going to build the ships and to meet deadlines.   I have learned a lot about myself and people and patience is what you need working people.
Northrop Grumman,1bimubo77b84jc83,5.0,"Since it was an office job, I was mainly at the cubicle and/or walking around doing things my boss tasked me with. I was able to learn some more about programming through what i was tasked with and the people working there were really nice."
Northrop Grumman,1bimigr2nb89jd41,5.0,Strong company provided employees with what they needed to get the job done.  Good pay and opportunities to advance in skills. Benefits on-par with other defense contracting companies.
Northrop Grumman,1bimdtkho52spf8t,4.0,The teams at Northrop Grumman are like family. Many of the managers have been with NG for over 10 years. Their experience is very helpful when dealing with the clients.
Northrop Grumman,1ebfcse9urcsp800,5.0,"An amazing company, understands the military and provides a great culture. I would love to work the rest of my life at the company. They will help you with obtaining your goals and leave you in a good place for retirement."
Northrop Grumman,1bim97kog5j4n8i1,4.0,amazing place to be helping building ships for our country
Northrop Grumman,1bim862fbb84j9d8,4.0,This company offers Great education benefits.
Northrop Grumman,1bilvloc9akcs8k1,3.0,Good company to work for.  Good management for the most part.  not a lot of advancement opps.  Steady employment that will likely continue in the foreseeable future.
Northrop Grumman,1bilumjq85n8hf1m,4.0,Work hours are reasonable; Managers Team put more focus on themselves than the employees.
Northrop Grumman,1bikle6b90mtt6q1,5.0,"Good place to work,  Easy going environment, great managers.  Excellent working conditions.  Service members were very satisfied with the care they received."
Northrop Grumman,1bikjpn4ub89dbr6,5.0,I would simply take tooling that needed certification off a shelf and calibrate and certify that it was accurate. I didn't learn much. They learned more from me. I'm still in contact with a few employees's form that department. The hardest part of the job was Sine Plate calibration. The easiest part was that i lived literally across the street from the plant. The most enjoyable part was that we were all friends inside and outside of the job and that led to better relations all around.
Northrop Grumman,1bii6iqqg0mtt15p,3.0,"I was let go from them because I had to serve on federal grand jury. Although their reason was lack of work but I was the only one let go, so it left a very sour taste in my mouth."
Northrop Grumman,1bihk4o5d52snc7c,4.0,Northrop Grumman is a wonderful place to work. Executives care about the team and mission. They promote and foster a positive environment. Working for Northrop Grumman is more than a paycheck; it's rewarding.
Northrop Grumman,1biha0pmc5j4k9mr,5.0,There are tons of like minded employees that have skill and determination. I would highly recommend this company to anyone who wants to advance their career.
Northrop Grumman,1bigp96tnakgqfa6,4.0,Great company to work for. My experience here has made me a better professional. This company lets lower level employees learn how to become and move to high levels of employment with in the company.
Northrop Grumman,1big4l6k7akgq9d5,4.0,"A typical day was normal, not much excitement as a machine operator. You get the opportunity to learn many different machines. Management team was fairly helpful. The culture was somewhat fair. The hardest part of the job was staying on schedule and the most enjoyable part was running the machines."
Northrop Grumman,1biflucvgak4r9g1,4.0,"Its a mans world there they are paid more for the same job Its based of the good ole boys club its sad but true however the benefits where great the facility was amazing gym, security cafeteria plenty of parking"
Northrop Grumman,1bifilil90mto2qd,4.0,"Productive and fun workplace, good management team, typical day could start off very fast and sometime stressful, but at the of the day, the big reward is job well done."
Northrop Grumman,1bif8cnfi0kbu2l8,5.0,Treated as an actual himan being and recognized for achievement and motivated workers. Were compensated for any hours worked above 45 and flexible schedule. Very much had a work to life balance.
Northrop Grumman,1biej5b320mct0jc,3.0,It was a great job with excellent benefits.  Typical day was working as a team to get the job done. the hardest part of the job was working 7 days and 12 hours.
Northrop Grumman,1bidupvgn0mt70ei,5.0,Awesome place to work at. Excellent professional opportunities. Great place to make a career at. Benefits are excellent and pay is comparable with industry standards
Northrop Grumman,1bid86g7gb87pb36,4.0,I've been working for this company for 10 plus years and it has its ups and downs like any other company but at the end of the day it's been around for years and is at the for front in aerospace and defense. Again great place to work
Northrop Grumman,1bicscgih0mt75r4,5.0,Fun and relaxed meeting employees coming in to have their badges updated.  Very comforting atmosphere set up in the kitchen for employees all day.  I learned how to make badges after verifying information provided.
Northrop Grumman,1bicmn4o1b897arv,4.0,"Industry leader in many categories.  Great salary and benefits.  Senior leadership pushes contract/program performance over work life balance - so plan on working many late hours, weekends, holidays."
Northrop Grumman,1bicke3s30mct63e,5.0,Experience the older aircraft Boeing 707 structure from pylons to planks. Great place to work and great work environment to work in. SAFETY AND QUALITY WAS FIRST.
Northrop Grumman,1ebfcse9urcsp800,5.0,"An amazing company, understands the military and provides a great culture. I would love to work the rest of my life at the company. They will help you with obtaining your goals and leave you in a good place for retirement."
Northrop Grumman,1bicito7qak4p9qd,5.0,This is a contract under my employment with Pinkerton Government Services (Securitas).  I already provided a review of the working environment and overall company evaluation
Northrop Grumman,1bi81if0ibre8b7a,1.0,"The first day is a great picture that is painted to you , as your journey proceeds, you start to ask yourself what kind of koolaid did they give me, because the job culture is toxic , and that's why the big turnover , they claim attrition , but the truth is , they own you and if your new , the love hazing you , just like high school , worst toxic environment ever"
Northrop Grumman,1bi78gi2ab814fda,5.0,"good happy environment, the hardest part was the Pull forklift but with training i became better, it was a good place to work at and i would refer my friends."
Northrop Grumman,1bi6fj0th0kbu6f0,2.0,did me wrong after I got hurt..Blackball me I was dedicated employee . never miss anytime . So nut left hose in middle of catwalk on the stair down to ship and I trip and got hurt.
Northrop Grumman,1bi4kr10aak4mak8,4.0,"This is generally a good company to work for. A quick search of the Careers website will produce a wide variety of jobs in a large number of locations.  Unfortunately, most of the work is contract-driven.  In other words, when a client contract run out, you may be out of a job.  This is great for professionals who are able to pick up and move, but not so great for those who wish to remain in one place due to family/life commitments."
Northrop Grumman,1bi4a494cak4m9dl,5.0,"Team Work are the bases of a healthy work environment.  I have carefully reviewed the operations and teamwork seems to be the drive of a well oiled machine.  Although there are a few bad apples, it does not stop the operations from being a success."
Northrop Grumman,1bi46o343akgld6k,5.0,"Built programs from Microsoft Power point , Spread sheets in Quality Assurance collecting Data For All primary Structure and corrosion, Repairs Accomplished during PDM from Air force Tech Orders, Service Bulletins, Corrosion Prevention & Control Program, ( MES ) Manufacturing Execution System to input data in the Refurbishment and Maintenance Database, In the ( IEDB ) Integrated Enterprise and Grafts"
Northrop Grumman,1bi1lep5h0mcr0cg,3.0,Big company atmosphere with many opportunities if you apply yourself.  Many locations and types of work provide opportunities for change and learning.
Northrop Grumman,1bhvcelc4b893dl3,4.0,"More than half of the work force here are retirement age and they have legacy knowledge which needs to be passed onto the next generation, but it seems like the young newly hired people don't stay. Union people are hard to work with."
Northrop Grumman,1bhv7cga7aqgjcj4,4.0,"hrough his portrayal in Plato's dialogues, Socrates has become renowned for his contribution to the field of ethics, and it is this Platonic Socrates who lends his name to the concepts of Socratic irony and the Socratic method, or elenchus. The latter remains a commonly used tool in a wide range of discussions, and is a type of pedagogy in which a series of questions is asked not only to draw individual answers, but also to encourage fundamental insight into the issue at hand. Plato's Socrates also made important and lasting contributions to the field of epistemology, and his ideologies and approach have proven a strong foundation for much Western philosophy that has followed."
Northrop Grumman,1bhuqlle0aqgjf4t,5.0,This is a great Organization to work for.  The people and management are always encouraging growth and providing training to ensure growth of their personal.
Northrop Grumman,1bht0td6k1agi3mc,5.0,This was an internship role on Wall St.
Northrop Grumman,1bhsqvo4g5n9ianj,4.0,not a bad place to work the other employees are very helpful and friendly. very easy going vibe in the office. laid back approach and every other Friday off is nice.
Northrop Grumman,1bhsg9r0jak8l9el,5.0,I worked in a great department with a great boss. This was the best job I ever had. I loved the atmosphere and working conditions. I would go back anytime to work there.
Northrop Grumman,1bhra70e3b88mch5,5.0,Excellent working environment with great people to work with.
Northrop Grumman,1bhqjhrk0brdtccs,4.0,"I worked there for 7+ years in several roles.  Working in Government contracting is a rewarding experience, and I am glad for my time with NGC.  I would recommend it to any engineers looking for a challenge."
Northrop Grumman,1bhlsf93q1ba31i5,5.0,"I was hired as a Contracts Professional and the experience was very rewarding because I was able to utilize my education, experience and skills set to perform my job daily.  I was allowed to negotiate an International contract with the Minister of Defense (Royal Air Force) for UK and was complimented on my performance and invited to return in 6 months to negotiate the other portion of the deal."
Northrop Grumman,1bhkvik8dbrdt9i0,5.0,The composite shops were huge. The best of the best. The people awesome. High sense of pride working on some of the coolest stuff in the world. I learned much the first week.
Northrop Grumman,1bhkgs34i1ba3083,5.0,Northrop Grumman treated me very well for 30 years.  The benefits offered are fantastic and there's a lot of room to move around the company to continue to grow.
Northrop Grumman,1bhj88ephbrdtfop,4.0,"Great company to work for. Work/Life balance was excellent with the 9/80 schedule. Job culture at this particular location was ""old school"" in an area where technological innovation and culture go hand in hand."
Northrop Grumman,1ebfcse9urcsp800,5.0,"An amazing company, understands the military and provides a great culture. I would love to work the rest of my life at the company. They will help you with obtaining your goals and leave you in a good place for retirement."
Northrop Grumman,1bhit2b2e5n9ibne,4.0,"Working for a big company can have its cons.   For example sequestration hit Northrop Grumman pretty hard, leading to forced job cuts.  People who worked well were even cut."
Northrop Grumman,1bhinh5dlb81qd9p,4.0,"Daily Task consist of obtaining material as well as managing all supplier-related activities associated with the supply chain. Developing requests for quotations and proposals, analyzing supplier responses, participating in negotiations and subcontract awards, maintaining subcontracts, and managing the relationship between the company and suppliers. Work closely with other other team members, as well as with internal customers to understand, integrate, and assure documentation requirements. Acts as an authorized agent of the company with the responsibility to commit company resources through contracts and agreements for the procurement of goods and services. Meets with suppliers and partners to discuss performance-related issues."
Northrop Grumman,1bhi601fi0mco738,5.0,Great place to work unless you have a racist supervisor who is jealous of your work ethic because it made his 20 yr veterans look bad. I would love the opportunity to work here again since it has been many years since I was termed
Northrop Grumman,1bhforj2d1ai63lq,5.0,Great place to work. Great place to work and embodies a diverse and inclusive culture. Senior leadership strives for diversity of thought and looking for growth opportunities for workforce.
Northrop Grumman,1bhfb0tm15n9c8m0,5.0,"Even when job was not going to be available, was laid off with true character.  Outstanding co-workers.  A very enjoyable group of people that cares about their people.  Able to work at my own pace, not just a results based work environment."
Northrop Grumman,1bhe7v2it1bg35ck,4.0,Company cares about employees. Hard to get promoted without reaching the minimum amount of years. Fast paced and the people are always friendly and are willing to help you learn
Northrop Grumman,1bhdnq0q11d120lq,5.0,"Excellent pay and benefits in the department I worked they had a lot of over time. They do a lot of there higher through temp agencies,but still get paid well"
Northrop Grumman,1bhdkdp0a5n9cc93,4.0,"Raises are giving very frequently, Overtime is also unlimited and there are opportunities to further education, all the while being employed with the company"
Northrop Grumman,1bhd4ic2lbrdjfat,3.0,working at northrop grumman has helped me expand my knowledge on many things. Everyday I help end users with issues with hardware or software. Helping people is very rewarding here in this company.
Northrop Grumman,1bhasm494aqhhd8b,4.0,NG is a great org that's being held back by leadership that carries a very bureaucratic take to moving the company forward; very extreme legacy issues. I've seen people have no idea on how to do a job they were hired for. I've also witnessed more people being hired then people actually being promoted within.
Northrop Grumman,1bhaivpohb8589ks,4.0,"Enjoyed working for Northrop Grumman.  However, personal dislikes have caused me being laid off and not being picked up by the new contract..  I have strong work ethics and hardly ever taken time off from my job.  My job performance is superior.  Even in difficult times on the job, I continued to do my job in a professional manner and make sure the Mission was completed.."
Northrop Grumman,1bhaeltud5n97eiu,5.0,Great place to work and embodies a diverse and inclusive culture.  Senior leadership strives for diversity of thought and looking for growth opportunities for workforce.
Northrop Grumman,1bh9abn53brdec94,4.0,Overall a good place.  AS sector has the 9/80 schedule which adds more 3 day weekends to the schedule.  Difficult for non engineers to progress.  People are generally good.  I think management cares but responses to employee concerns are slow.
